time, rowNum, profile
259.62812,10,0.42
259.62812,11,0.42
259.62812,12,0.42
259.62812,13,0.42
259.62812,14,0.42
259.62812,15,0.42
259.62812,16,0.42
259.62812,17,0.42
259.62812,18,0.42
259.62812,19,0.42
259.66979,0,0.56
259.66979,1,0.57
259.66979,2,0.55
259.66979,3,0.53
259.66979,4,0.51
259.66979,5,0.48
259.66979,6,0.46
259.66979,7,0.45
259.66979,8,0.44
259.66979,9,0.44
259.66979,10,0.44
259.66979,11,0.43
259.66979,12,0.43
259.66979,13,0.43
259.66979,14,0.42
259.66979,15,0.42
259.66979,16,0.42
259.66979,17,0.42
259.66979,18,0.42
259.66979,19,0.42
260.25312,0,0.51
260.25312,1,0.48
260.25312,2,0.45
260.25312,3,0.44
260.25312,4,0.43
260.25312,5,0.43
260.25312,6,0.42
260.25312,7,0.42
260.25312,8,0.42
260.25312,9,0.42
260.25312,10,0.42
260.25312,11,0.42
260.25312,12,0.42
260.25312,13,0.42
260.25312,14,0.42
260.25312,15,0.42
260.25312,16,0.42
260.25312,17,0.42
260.25312,18,0.42
260.25312,19,0.42
260.29479,0,0.54
260.29479,1,0.47
260.29479,2,0.45
260.29479,3,0.44
260.29479,4,0.43
260.29479,5,0.43
260.29479,6,0.43
260.29479,7,0.42
260.29479,8,0.42
260.29479,9,0.42
260.29479,10,0.42
260.29479,11,0.42
260.29479,12,0.42
260.29479,13,0.42
260.29479,14,0.42
260.29479,15,0.42
260.29479,16,0.42
260.29479,17,0.42
260.29479,18,0.42
260.29479,19,0.42
260.33646,0,0.53
260.33646,1,0.56
260.33646,2,0.46
260.33646,3,0.46
260.33646,4,0.51
260.33646,5,0.47
260.33646,6,0.44
260.33646,7,0.44
260.33646,8,0.43
260.33646,9,0.43
260.33646,10,0.43
260.33646,11,0.42
260.33646,12,0.42
260.33646,13,0.42
260.33646,14,0.42
260.33646,15,0.42
260.33646,16,0.42
260.33646,17,0.42
260.33646,18,0.42
260.33646,19,0.42
260.37812,0,0.53
260.37812,1,0.62
260.37812,2,0.56
260.37812,3,0.53
260.37812,4,0.49
260.37812,5,0.46
260.37812,6,0.43
260.37812,7,0.42
260.37812,8,0.42
260.37812,9,0.42
260.37812,10,0.42
260.37812,11,0.42
260.37812,12,0.42
260.37812,13,0.42
260.37812,14,0.42
260.37812,15,0.42
260.37812,16,0.42
260.37812,17,0.42
260.37812,18,0.42
260.37812,19,0.42
260.41979,0,0.5
260.41979,1,0.54
260.41979,2,0.51
260.41979,3,0.46
260.41979,4,0.44
260.41979,5,0.44
260.41979,6,0.43
260.41979,7,0.43
260.41979,8,0.43
260.41979,9,0.42
260.41979,10,0.42
260.41979,11,0.42
260.41979,12,0.42
260.41979,13,0.42
260.41979,14,0.42
260.41979,15,0.42
260.41979,16,0.42
260.41979,17,0.42
260.41979,18,0.42
260.41979,19,0.42
260.46146,0,0.57
260.46146,1,0.5
260.46146,2,0.48
260.46146,3,0.46
260.46146,4,0.44
260.46146,5,0.44
260.46146,6,0.43
260.46146,7,0.43
260.46146,8,0.42
260.46146,9,0.42
260.46146,10,0.42
260.46146,11,0.42
260.46146,12,0.42
260.46146,13,0.42
260.46146,14,0.42
260.46146,15,0.42
260.46146,16,0.42
260.46146,17,0.42
260.46146,18,0.42
260.46146,19,0.42
260.47187,0,0.55
260.47187,1,0.48
260.47187,2,0.46
260.47187,3,0.44
260.47187,4,0.43
260.47187,5,0.43
260.47187,6,0.42
260.47187,7,0.42
260.47187,8,0.42
260.47187,9,0.42
260.47187,10,0.42
260.47187,11,0.42
260.47187,12,0.42
260.47187,13,0.42
260.47187,14,0.42
260.47187,15,0.42
260.47187,16,0.42
260.47187,17,0.42
260.47187,18,0.42
260.47187,19,0.42
260.49271,0,0.52
260.49271,1,0.47
260.49271,2,0.46
260.49271,3,0.45
260.49271,4,0.44
260.49271,5,0.42
260.49271,6,0.41
260.49271,7,0.42
260.49271,8,0.42
260.49271,9,0.42
260.49271,10,0.42
260.49271,11,0.42
260.49271,12,0.42
260.49271,13,0.42
260.49271,14,0.42
260.49271,15,0.42
260.49271,16,0.42
260.49271,17,0.42
260.49271,18,0.42
260.49271,19,0.42
260.50312,0,0.47
260.50312,1,0.5
260.50312,2,0.48
260.50312,3,0.46
260.50312,4,0.44
260.50312,5,0.45
260.50312,6,0.45
260.50312,7,0.44
260.50312,8,0.44
260.50312,9,0.44
260.50312,10,0.43
260.50312,11,0.43
260.50312,12,0.43
260.50312,13,0.42
260.50312,14,0.42
260.50312,15,0.42
260.50312,16,0.42
260.50312,17,0.42
260.50312,18,0.42
260.50312,19,0.42
260.54479,0,0.51
260.54479,1,0.49
260.54479,2,0.47
260.54479,3,0.45
260.54479,4,0.44
260.54479,5,0.43
260.54479,6,0.43
260.54479,7,0.42
260.54479,8,0.42
260.54479,9,0.42
260.54479,10,0.42
260.54479,11,0.42
260.54479,12,0.42
260.54479,13,0.42
260.54479,14,0.42
260.54479,15,0.42
260.54479,16,0.42
260.54479,17,0.42
260.54479,18,0.42
260.54479,19,0.42
260.58646,0,0.51
260.58646,1,0.49
260.58646,2,0.49
260.58646,3,0.48
260.58646,4,0.47
260.58646,5,0.45
260.58646,6,0.44
260.58646,7,0.43
260.58646,8,0.43
260.58646,9,0.43
260.58646,10,0.43
260.58646,11,0.43
260.58646,12,0.42
260.58646,13,0.42
260.58646,14,0.42
260.58646,15,0.42
260.58646,16,0.42
260.58646,17,0.42
260.58646,18,0.42
260.58646,19,0.42
260.62812,0,0.49
260.62812,1,0.54
260.62812,2,0.53
260.62812,3,0.51
260.62812,4,0.48
260.62812,5,0.46
260.62812,6,0.45
260.62812,7,0.44
260.62812,8,0.43
260.62812,9,0.42
260.62812,10,0.42
260.62812,11,0.42
260.62812,12,0.42
260.62812,13,0.42
260.62812,14,0.42
260.62812,15,0.42
260.62812,16,0.42
260.62812,17,0.42
260.62812,18,0.42
260.62812,19,0.42
260.66979,0,0.62
260.66979,1,0.55
260.66979,2,0.49
260.66979,3,0.46
260.66979,4,0.45
260.66979,5,0.44
260.66979,6,0.43
260.66979,7,0.43
260.66979,8,0.42
260.66979,9,0.42
260.66979,10,0.42
260.66979,11,0.42
260.66979,12,0.42
260.66979,13,0.42
260.66979,14,0.42
260.66979,15,0.42
260.66979,16,0.42
260.66979,17,0.42
260.66979,18,0.42
260.66979,19,0.42
261.25312,0,0.57
261.25312,1,0.47
261.25312,2,0.44
261.25312,3,0.43
261.25312,4,0.43
261.25312,5,0.43
261.25312,6,0.43
261.25312,7,0.42
261.25312,8,0.42
261.25312,9,0.42
261.25312,10,0.42
261.25312,11,0.42
261.25312,12,0.42
261.25312,13,0.42
261.25312,14,0.42
261.25312,15,0.42
261.25312,16,0.42
261.25312,17,0.42
261.25312,18,0.42
261.25312,19,0.42
261.29479,0,0.45
261.29479,1,0.46
261.29479,2,0.44
261.29479,3,0.44
261.29479,4,0.43
261.29479,5,0.43
261.29479,6,0.42
261.29479,7,0.42
261.29479,8,0.42
261.29479,9,0.42
261.29479,10,0.42
261.29479,11,0.42
261.29479,12,0.42
261.29479,13,0.42
261.29479,14,0.42
261.29479,15,0.42
261.29479,16,0.42
261.29479,17,0.42
261.29479,18,0.42
261.29479,19,0.42
261.33646,0,0.47
261.33646,1,0.44
261.33646,2,0.43
261.33646,3,0.43
261.33646,4,0.42
261.33646,5,0.42
261.33646,6,0.42
261.33646,7,0.42
261.33646,8,0.42
261.33646,9,0.42
261.33646,10,0.42
261.33646,11,0.42
261.33646,12,0.42
261.33646,13,0.42
261.33646,14,0.42
261.33646,15,0.42
261.33646,16,0.42
261.33646,17,0.42
261.33646,18,0.42
261.33646,19,0.42
261.37812,0,0.46
261.37812,1,0.45
261.37812,2,0.44
261.37812,3,0.44
261.37812,4,0.43
261.37812,5,0.42
261.37812,6,0.42
261.37812,7,0.43
261.37812,8,0.43
261.37812,9,0.43
261.37812,10,0.43
261.37812,11,0.43
261.37812,12,0.42
261.37812,13,0.42
261.37812,14,0.42
261.37812,15,0.42
261.37812,16,0.42
261.37812,17,0.42
261.37812,18,0.42
261.37812,19,0.42
261.41979,0,0.44
261.41979,1,0.45
261.41979,2,0.44
261.41979,3,0.44
261.41979,4,0.44
261.41979,5,0.44
261.41979,6,0.43
261.41979,7,0.43
261.41979,8,0.42
261.41979,9,0.42
261.41979,10,0.42
261.41979,11,0.42
261.41979,12,0.42
261.41979,13,0.42
261.41979,14,0.42
261.41979,15,0.42
261.41979,16,0.42
261.41979,17,0.42
261.41979,18,0.42
261.41979,19,0.42
261.46146,0,0.44
261.46146,1,0.44
261.46146,2,0.44
261.46146,3,0.43
261.46146,4,0.43
261.46146,5,0.42
261.46146,6,0.42
261.46146,7,0.42
261.46146,8,0.42
261.46146,9,0.42
261.46146,10,0.42
261.46146,11,0.42
261.46146,12,0.42
261.46146,13,0.42
261.46146,14,0.42
261.46146,15,0.42
261.46146,16,0.42
261.46146,17,0.42
261.46146,18,0.42
261.46146,19,0.42
261.47187,0,0.43
261.47187,1,0.45
261.47187,2,0.44
261.47187,3,0.43
261.47187,4,0.43
261.47187,5,0.44
261.47187,6,0.43
261.47187,7,0.43
261.47187,8,0.43
261.47187,9,0.42
261.47187,10,0.42
261.47187,11,0.42
261.47187,12,0.42
261.47187,13,0.42
261.47187,14,0.42
261.47187,15,0.42
261.47187,16,0.42
261.47187,17,0.42
261.47187,18,0.42
261.47187,19,0.42
261.49271,0,0.44
261.49271,1,0.44
261.49271,2,0.44
261.49271,3,0.45
261.49271,4,0.45
261.49271,5,0.45
261.49271,6,0.44
261.49271,7,0.43
261.49271,8,0.43
261.49271,9,0.43
261.49271,10,0.42
261.49271,11,0.42
261.49271,12,0.42
261.49271,13,0.42
261.49271,14,0.42
261.49271,15,0.42
261.49271,16,0.42
261.49271,17,0.42
261.49271,18,0.42
261.49271,19,0.42
261.50312,0,0.44
261.50312,1,0.44
261.50312,2,0.44
261.50312,3,0.44
261.50312,4,0.44
261.50312,5,0.43
261.50312,6,0.43
261.50312,7,0.43
261.50312,8,0.43
261.50312,9,0.43
261.50312,10,0.43
261.50312,11,0.42
261.50312,12,0.42
261.50312,13,0.42
261.50312,14,0.42
261.50312,15,0.42
261.50312,16,0.42
261.50312,17,0.42
261.50312,18,0.42
261.50312,19,0.42
261.54479,0,0.43
261.54479,1,0.44
261.54479,2,0.44
261.54479,3,0.43
261.54479,4,0.43
261.54479,5,0.42
261.54479,6,0.42
261.54479,7,0.42
261.54479,8,0.42
261.54479,9,0.42
261.54479,10,0.42
261.54479,11,0.42
261.54479,12,0.42
261.54479,13,0.42
261.54479,14,0.42
261.54479,15,0.42
261.54479,16,0.42
261.54479,17,0.42
261.54479,18,0.42
261.54479,19,0.42
261.58646,0,0.43
261.58646,1,0.44
261.58646,2,0.43
261.58646,3,0.43
261.58646,4,0.43
261.58646,5,0.43
261.58646,6,0.42
261.58646,7,0.42
261.58646,8,0.42
261.58646,9,0.42
261.58646,10,0.42
261.58646,11,0.42
261.58646,12,0.42
261.58646,13,0.42
261.58646,14,0.42
261.58646,15,0.42
261.58646,16,0.42
261.58646,17,0.42
261.58646,18,0.42
261.58646,19,0.42
261.62812,0,0.45
261.62812,1,0.44
261.62812,2,0.44
261.62812,3,0.43
261.62812,4,0.43
261.62812,5,0.43
261.62812,6,0.42
261.62812,7,0.42
261.62812,8,0.42
261.62812,9,0.42
261.62812,10,0.42
261.62812,11,0.42
261.62812,12,0.42
261.62812,13,0.42
261.62812,14,0.42
261.62812,15,0.42
261.62812,16,0.42
261.62812,17,0.42
261.62812,18,0.42
261.62812,19,0.42
261.66979,0,0.46
261.66979,1,0.45
261.66979,2,0.44
261.66979,3,0.44
261.66979,4,0.43
261.66979,5,0.43
261.66979,6,0.42
261.66979,7,0.42
261.66979,8,0.42
261.66979,9,0.42
261.66979,10,0.42
261.66979,11,0.42
261.66979,12,0.42
261.66979,13,0.42
261.66979,14,0.42
261.66979,15,0.42
261.66979,16,0.42
261.66979,17,0.42
261.66979,18,0.42
261.66979,19,0.42
262.25312,0,0.65
262.25312,1,0.51
262.25312,2,0.47
262.25312,3,0.44
262.25312,4,0.43
262.25312,5,0.43
262.25312,6,0.42
262.25312,7,0.42
262.25312,8,0.42
262.25312,9,0.42
262.25312,10,0.42
262.25312,11,0.42
262.25312,12,0.42
262.25312,13,0.42
262.25312,14,0.42
262.25312,15,0.42
262.25312,16,0.42
262.25312,17,0.42
262.25312,18,0.42
262.25312,19,0.42
262.29479,0,0.7
262.29479,1,0.51
262.29479,2,0.46
262.29479,3,0.44
262.29479,4,0.43
262.29479,5,0.42
262.29479,6,0.42
262.29479,7,0.42
262.29479,8,0.42
262.29479,9,0.42
262.29479,10,0.42
262.29479,11,0.42
262.29479,12,0.42
262.29479,13,0.42
262.29479,14,0.42
262.29479,15,0.42
262.29479,16,0.42
262.29479,17,0.42
262.29479,18,0.42
262.29479,19,0.42
262.33646,0,0.67
262.33646,1,0.51
262.33646,2,0.45
262.33646,3,0.43
262.33646,4,0.43
262.33646,5,0.42
262.33646,6,0.42
262.33646,7,0.42
262.33646,8,0.42
262.33646,9,0.42
262.33646,10,0.42
262.33646,11,0.42
262.33646,12,0.42
262.33646,13,0.42
262.33646,14,0.42
262.33646,15,0.42
262.33646,16,0.42
262.33646,17,0.42
262.33646,18,0.42
262.33646,19,0.42
262.37812,0,0.69
262.37812,1,0.55
262.37812,2,0.47
262.37812,3,0.45
262.37812,4,0.44
262.37812,5,0.43
262.37812,6,0.43
262.37812,7,0.43
262.37812,8,0.42
262.37812,9,0.42
262.37812,10,0.42
262.37812,11,0.42
262.37812,12,0.42
262.37812,13,0.42
262.37812,14,0.42
262.37812,15,0.42
262.37812,16,0.42
262.37812,17,0.42
262.37812,18,0.42
262.37812,19,0.42
262.41979,0,0.6
262.41979,1,0.56
262.41979,2,0.48
262.41979,3,0.47
262.41979,4,0.45
262.41979,5,0.45
262.41979,6,0.44
262.41979,7,0.44
262.41979,8,0.43
262.41979,9,0.43
262.41979,10,0.42
262.41979,11,0.42
262.41979,12,0.42
262.41979,13,0.42
262.41979,14,0.42
262.41979,15,0.42
262.41979,16,0.42
262.41979,17,0.42
262.41979,18,0.42
262.41979,19,0.42
262.46146,0,0.55
262.46146,1,0.52
262.46146,2,0.46
262.46146,3,0.44
262.46146,4,0.44
262.46146,5,0.43
262.46146,6,0.43
262.46146,7,0.42
262.46146,8,0.42
262.46146,9,0.42
262.46146,10,0.42
262.46146,11,0.42
262.46146,12,0.42
262.46146,13,0.42
262.46146,14,0.42
262.46146,15,0.42
262.46146,16,0.42
262.46146,17,0.42
262.46146,18,0.42
262.46146,19,0.42
262.47187,0,0.54
262.47187,1,0.52
262.47187,2,0.48
262.47187,3,0.47
262.47187,4,0.46
262.47187,5,0.45
262.47187,6,0.43
262.47187,7,0.43
262.47187,8,0.42
262.47187,9,0.42
262.47187,10,0.42
262.47187,11,0.42
262.47187,12,0.42
262.47187,13,0.42
262.47187,14,0.42
262.47187,15,0.42
262.47187,16,0.42
262.47187,17,0.42
262.47187,18,0.42
262.47187,19,0.42
262.49271,0,0.56
262.49271,1,0.59
262.49271,2,0.54
262.49271,3,0.51
262.49271,4,0.51
262.49271,5,0.48
262.49271,6,0.45
262.49271,7,0.44
262.49271,8,0.44
262.49271,9,0.43
262.49271,10,0.43
262.49271,11,0.43
262.49271,12,0.42
262.49271,13,0.42
262.49271,14,0.42
262.49271,15,0.42
262.49271,16,0.42
262.49271,17,0.42
262.49271,18,0.42
262.49271,19,0.42
262.50312,0,0.58
262.50312,1,0.62
262.50312,2,0.55
262.50312,3,0.54
262.50312,4,0.52
262.50312,5,0.49
262.50312,6,0.47
262.50312,7,0.46
262.50312,8,0.46
262.50312,9,0.45
262.50312,10,0.44
262.50312,11,0.43
262.50312,12,0.43
262.50312,13,0.43
262.50312,14,0.42
262.50312,15,0.42
262.50312,16,0.42
262.50312,17,0.42
262.50312,18,0.42
262.50312,19,0.42
262.54479,0,0.58
262.54479,1,0.53
262.54479,2,0.48
262.54479,3,0.46
262.54479,4,0.44
262.54479,5,0.43
262.54479,6,0.43
262.54479,7,0.43
262.54479,8,0.42
262.54479,9,0.42
262.54479,10,0.42
262.54479,11,0.42
262.54479,12,0.42
262.54479,13,0.42
262.54479,14,0.42
262.54479,15,0.42
262.54479,16,0.42
262.54479,17,0.42
262.54479,18,0.42
262.54479,19,0.42
262.58646,0,0.58
262.58646,1,0.52
262.58646,2,0.47
262.58646,3,0.44
262.58646,4,0.44
262.58646,5,0.44
262.58646,6,0.43
262.58646,7,0.43
262.58646,8,0.42
262.58646,9,0.42
262.58646,10,0.42
262.58646,11,0.42
262.58646,12,0.42
262.58646,13,0.42
262.58646,14,0.42
262.58646,15,0.42
262.58646,16,0.42
262.58646,17,0.42
262.58646,18,0.42
262.58646,19,0.42
262.62812,0,0.54
262.62812,1,0.53
262.62812,2,0.48
262.62812,3,0.46
262.62812,4,0.44
262.62812,5,0.43
262.62812,6,0.42
262.62812,7,0.42
262.62812,8,0.42
262.62812,9,0.42
262.62812,10,0.42
262.62812,11,0.42
262.62812,12,0.42
262.62812,13,0.42
262.62812,14,0.42
262.62812,15,0.42
262.62812,16,0.42
262.62812,17,0.42
262.62812,18,0.42
262.62812,19,0.42
262.66979,0,0.63
262.66979,1,0.61
262.66979,2,0.53
262.66979,3,0.49
262.66979,4,0.48
262.66979,5,0.46
262.66979,6,0.44
262.66979,7,0.43
262.66979,8,0.42
262.66979,9,0.42
262.66979,10,0.42
262.66979,11,0.42
262.66979,12,0.42
262.66979,13,0.42
262.66979,14,0.42
262.66979,15,0.42
262.66979,16,0.42
262.66979,17,0.42
262.66979,18,0.42
262.66979,19,0.42
263.25312,0,0.65
263.25312,1,0.48
263.25312,2,0.45
263.25312,3,0.44
263.25312,4,0.43
263.25312,5,0.43
263.25312,6,0.42
263.25312,7,0.42
263.25312,8,0.42
263.25312,9,0.42
263.25312,10,0.42
263.25312,11,0.42
263.25312,12,0.42
263.25312,13,0.42
263.25312,14,0.42
263.25312,15,0.42
263.25312,16,0.42
263.25312,17,0.42
263.25312,18,0.42
263.25312,19,0.42
263.29479,0,0.7
263.29479,1,0.52
263.29479,2,0.47
263.29479,3,0.45
263.29479,4,0.44
263.29479,5,0.44
263.29479,6,0.43
263.29479,7,0.43
263.29479,8,0.42
263.29479,9,0.42
263.29479,10,0.42
263.29479,11,0.42
263.29479,12,0.42
263.29479,13,0.42
263.29479,14,0.42
263.29479,15,0.42
263.29479,16,0.42
263.29479,17,0.42
263.29479,18,0.42
263.29479,19,0.42
263.33646,0,0.61
263.33646,1,0.49
263.33646,2,0.46
263.33646,3,0.45
263.33646,4,0.44
263.33646,5,0.43
263.33646,6,0.42
263.33646,7,0.42
263.33646,8,0.42
263.33646,9,0.42
263.33646,10,0.42
263.33646,11,0.42
263.33646,12,0.42
263.33646,13,0.42
263.33646,14,0.42
263.33646,15,0.42
263.33646,16,0.42
263.33646,17,0.42
263.33646,18,0.42
263.33646,19,0.42
263.37812,0,0.55
263.37812,1,0.52
263.37812,2,0.51
263.37812,3,0.49
263.37812,4,0.47
263.37812,5,0.45
263.37812,6,0.45
263.37812,7,0.44
263.37812,8,0.43
263.37812,9,0.43
263.37812,10,0.42
263.37812,11,0.42
263.37812,12,0.42
263.37812,13,0.42
263.37812,14,0.42
263.37812,15,0.42
263.37812,16,0.42
263.37812,17,0.42
263.37812,18,0.42
263.37812,19,0.42
263.41979,0,0.63
263.41979,1,0.57
263.41979,2,0.53
263.41979,3,0.51
263.41979,4,0.49
263.41979,5,0.47
263.41979,6,0.45
263.41979,7,0.44
263.41979,8,0.44
263.41979,9,0.44
263.41979,10,0.44
263.41979,11,0.44
263.41979,12,0.44
263.41979,13,0.44
263.41979,14,0.43
263.41979,15,0.43
263.41979,16,0.43
263.41979,17,0.42
263.41979,18,0.42
263.41979,19,0.42
263.46146,0,0.6
263.46146,1,0.69
263.46146,2,0.61
263.46146,3,0.55
263.46146,4,0.53
263.46146,5,0.5
263.46146,6,0.47
263.46146,7,0.45
263.46146,8,0.43
263.46146,9,0.43
263.46146,10,0.42
263.46146,11,0.42
263.46146,12,0.42
263.46146,13,0.42
263.46146,14,0.42
263.46146,15,0.42
263.46146,16,0.42
263.46146,17,0.42
263.46146,18,0.42
263.46146,19,0.42
263.47187,0,0.64
263.47187,1,0.58
263.47187,2,0.58
263.47187,3,0.54
263.47187,4,0.49
263.47187,5,0.46
263.47187,6,0.44
263.47187,7,0.43
263.47187,8,0.42
263.47187,9,0.42
263.47187,10,0.42
263.47187,11,0.42
263.47187,12,0.42
263.47187,13,0.42
263.47187,14,0.42
263.47187,15,0.42
263.47187,16,0.42
263.47187,17,0.42
263.47187,18,0.42
263.47187,19,0.42
263.49271,0,0.53
263.49271,1,0.59
263.49271,2,0.54
263.49271,3,0.52
263.49271,4,0.48
263.49271,5,0.46
263.49271,6,0.44
263.49271,7,0.43
263.49271,8,0.42
263.49271,9,0.42
263.49271,10,0.42
263.49271,11,0.42
263.49271,12,0.42
263.49271,13,0.42
263.49271,14,0.42
263.49271,15,0.42
263.49271,16,0.42
263.49271,17,0.42
263.49271,18,0.42
263.49271,19,0.42
263.50312,0,0.52
263.50312,1,0.57
263.50312,2,0.54
263.50312,3,0.49
263.50312,4,0.46
263.50312,5,0.45
263.50312,6,0.44
263.50312,7,0.43
263.50312,8,0.43
263.50312,9,0.42
263.50312,10,0.42
263.50312,11,0.42
263.50312,12,0.42
263.50312,13,0.42
263.50312,14,0.42
263.50312,15,0.42
263.50312,16,0.42
263.50312,17,0.42
263.50312,18,0.42
263.50312,19,0.42
263.54479,0,0.51
263.54479,1,0.54
263.54479,2,0.5
263.54479,3,0.47
263.54479,4,0.46
263.54479,5,0.46
263.54479,6,0.47
263.54479,7,0.47
263.54479,8,0.46
263.54479,9,0.45
263.54479,10,0.45
263.54479,11,0.44
263.54479,12,0.43
263.54479,13,0.43
263.54479,14,0.43
263.54479,15,0.42
263.54479,16,0.42
263.54479,17,0.42
263.54479,18,0.42
263.54479,19,0.42
263.58646,0,0.52
263.58646,1,0.53
263.58646,2,0.5
263.58646,3,0.48
263.58646,4,0.47
263.58646,5,0.45
263.58646,6,0.44
263.58646,7,0.43
263.58646,8,0.43
263.58646,9,0.42
263.58646,10,0.42
263.58646,11,0.42
263.58646,12,0.42
263.58646,13,0.42
263.58646,14,0.42
263.58646,15,0.42
263.58646,16,0.42
263.58646,17,0.42
263.58646,18,0.42
263.58646,19,0.42
263.62812,0,0.5
263.62812,1,0.54
263.62812,2,0.52
263.62812,3,0.52
263.62812,4,0.51
263.62812,5,0.5
263.62812,6,0.49
263.62812,7,0.47
263.62812,8,0.46
263.62812,9,0.46
263.62812,10,0.45
263.62812,11,0.44
263.62812,12,0.44
263.62812,13,0.43
263.62812,14,0.43
263.62812,15,0.43
263.62812,16,0.42
263.62812,17,0.42
263.62812,18,0.42
263.62812,19,0.42
263.66979,0,0.55
263.66979,1,0.58
263.66979,2,0.56
263.66979,3,0.55
263.66979,4,0.57
263.66979,5,0.55
263.66979,6,0.51
263.66979,7,0.47
263.66979,8,0.45
263.66979,9,0.45
263.66979,10,0.44
263.66979,11,0.43
263.66979,12,0.43
263.66979,13,0.43
263.66979,14,0.42
263.66979,15,0.42
263.66979,16,0.42
263.66979,17,0.42
263.66979,18,0.42
263.66979,19,0.42
264.25312,0,0.85
264.25312,1,1
264.25312,2,0.82
264.25312,3,0.72
264.25312,4,0.6
264.25312,5,0.55
264.25312,6,0.51
264.25312,7,0.47
264.25312,8,0.45
264.25312,9,0.45
264.25312,10,0.44
264.25312,11,0.43
264.25312,12,0.43
264.25312,13,0.43
264.25312,14,0.43
264.25312,15,0.42
264.25312,16,0.42
264.25312,17,0.42
264.25312,18,0.42
264.25312,19,0.42
264.29479,0,0.9
264.29479,1,0.82
264.29479,2,0.71
264.29479,3,0.61
264.29479,4,0.54
264.29479,5,0.49
264.29479,6,0.47
264.29479,7,0.45
264.29479,8,0.44
264.29479,9,0.43
264.29479,10,0.42
264.29479,11,0.42
264.29479,12,0.42
264.29479,13,0.42
264.29479,14,0.42
264.29479,15,0.42
264.29479,16,0.42
264.29479,17,0.42
264.29479,18,0.42
264.29479,19,0.42
264.33646,0,0.84
264.33646,1,0.74
264.33646,2,0.63
264.33646,3,0.55
264.33646,4,0.5
264.33646,5,0.47
264.33646,6,0.45
264.33646,7,0.44
264.33646,8,0.43
264.33646,9,0.43
264.33646,10,0.42
264.33646,11,0.42
264.33646,12,0.42
264.33646,13,0.42
264.33646,14,0.42
264.33646,15,0.42
264.33646,16,0.42
264.33646,17,0.42
264.33646,18,0.42
264.33646,19,0.42
264.37812,0,0.74
264.37812,1,0.71
264.37812,2,0.59
264.37812,3,0.54
264.37812,4,0.5
264.37812,5,0.47
264.37812,6,0.45
264.37812,7,0.44
264.37812,8,0.43
264.37812,9,0.42
264.37812,10,0.42
264.37812,11,0.42
264.37812,12,0.42
264.37812,13,0.42
264.37812,14,0.42
264.37812,15,0.42
264.37812,16,0.42
264.37812,17,0.42
264.37812,18,0.42
264.37812,19,0.42
264.41979,0,0.66
264.41979,1,0.72
264.41979,2,0.63
264.41979,3,0.58
264.41979,4,0.53
264.41979,5,0.5
264.41979,6,0.47
264.41979,7,0.45
264.41979,8,0.43
264.41979,9,0.43
264.41979,10,0.43
264.41979,11,0.43
264.41979,12,0.42
264.41979,13,0.42
264.41979,14,0.42
264.41979,15,0.42
264.41979,16,0.42
264.41979,17,0.42
264.41979,18,0.42
264.41979,19,0.42
264.46146,0,0.62
264.46146,1,0.7
264.46146,2,0.65
264.46146,3,0.59
264.46146,4,0.56
264.46146,5,0.53
264.46146,6,0.51
264.46146,7,0.49
264.46146,8,0.48
264.46146,9,0.48
264.46146,10,0.46
264.46146,11,0.45
264.46146,12,0.44
264.46146,13,0.43
264.46146,14,0.43
264.46146,15,0.43
264.46146,16,0.42
264.46146,17,0.42
264.46146,18,0.42
264.46146,19,0.42
264.47187,0,0.67
264.47187,1,0.79
264.47187,2,0.7
264.47187,3,0.66
264.47187,4,0.63
264.47187,5,0.59
264.47187,6,0.55
264.47187,7,0.52
264.47187,8,0.5
264.47187,9,0.5
264.47187,10,0.48
264.47187,11,0.46
264.47187,12,0.45
264.47187,13,0.44
264.47187,14,0.43
264.47187,15,0.43
264.47187,16,0.43
264.47187,17,0.42
264.47187,18,0.42
264.47187,19,0.42
264.49271,0,0.69
264.49271,1,0.68
264.49271,2,0.64
264.49271,3,0.58
264.49271,4,0.52
264.49271,5,0.49
264.49271,6,0.46
264.49271,7,0.45
264.49271,8,0.44
264.49271,9,0.44
264.49271,10,0.44
264.49271,11,0.43
264.49271,12,0.43
264.49271,13,0.43
264.49271,14,0.42
264.49271,15,0.42
264.49271,16,0.42
264.49271,17,0.42
264.49271,18,0.42
264.49271,19,0.42
264.50312,0,0.71
264.50312,1,0.7
264.50312,2,0.63
264.50312,3,0.57
264.50312,4,0.52
264.50312,5,0.49
264.50312,6,0.46
264.50312,7,0.45
264.50312,8,0.44
264.50312,9,0.43
264.50312,10,0.43
264.50312,11,0.43
264.50312,12,0.43
264.50312,13,0.42
264.50312,14,0.42
264.50312,15,0.42
264.50312,16,0.42
264.50312,17,0.42
264.50312,18,0.42
264.50312,19,0.42
264.54479,0,0.6
264.54479,1,0.76
264.54479,2,0.71
264.54479,3,0.66
264.54479,4,0.61
264.54479,5,0.56
264.54479,6,0.52
264.54479,7,0.49
264.54479,8,0.46
264.54479,9,0.44
264.54479,10,0.44
264.54479,11,0.43
264.54479,12,0.43
264.54479,13,0.43
264.54479,14,0.42
264.54479,15,0.42
264.54479,16,0.42
264.54479,17,0.42
264.54479,18,0.42
264.54479,19,0.42
264.58646,0,0.6
264.58646,1,0.64
