time, rowNum, profile
265.54,15,0.42
265.54,16,0.42
265.54,17,0.42
265.54,18,0.42
265.54,19,0.42
265.59,0,0.67
265.59,1,0.67
265.59,2,0.63
265.59,3,0.59
265.59,4,0.55
265.59,5,0.52
265.59,6,0.49
265.59,7,0.47
265.59,8,0.46
265.59,9,0.44
265.59,10,0.44
265.59,11,0.43
265.59,12,0.43
265.59,13,0.43
265.59,14,0.42
265.59,15,0.42
265.59,16,0.42
265.59,17,0.42
265.59,18,0.42
265.59,19,0.42
265.63,0,0.62
265.63,1,0.72
265.63,2,0.64
265.63,3,0.59
265.63,4,0.56
265.63,5,0.54
265.63,6,0.52
265.63,7,0.49
265.63,8,0.46
265.63,9,0.45
265.63,10,0.44
265.63,11,0.43
265.63,12,0.43
265.63,13,0.43
265.63,14,0.42
265.63,15,0.42
265.63,16,0.42
265.63,17,0.42
265.63,18,0.42
265.63,19,0.42
265.67,0,0.70
265.67,1,0.73
265.67,2,0.67
265.67,3,0.62
265.67,4,0.56
265.67,5,0.51
265.67,6,0.49
265.67,7,0.47
265.67,8,0.45
265.67,9,0.44
265.67,10,0.44
265.67,11,0.43
265.67,12,0.43
265.67,13,0.43
265.67,14,0.42
265.67,15,0.42
265.67,16,0.42
265.67,17,0.42
265.67,18,0.42
265.67,19,0.42
266.25,0,0.00
266.25,1,0.49
266.25,2,0.56
266.25,3,0.56
266.25,4,0.47
266.25,5,0.46
266.25,6,0.57
266.25,7,0.53
266.25,8,0.50
266.25,9,0.47
266.25,10,0.46
266.25,11,0.45
266.25,12,0.44
266.25,13,0.43
266.25,14,0.43
266.25,15,0.43
266.25,16,0.42
266.25,17,0.42
266.25,18,0.42
266.25,19,0.42
266.29,0,0.69
266.29,1,0.58
266.29,2,0.53
266.29,3,0.48
266.29,4,0.46
266.29,5,0.45
266.29,6,0.44
266.29,7,0.43
266.29,8,0.43
266.29,9,0.42
266.29,10,0.42
266.29,11,0.42
266.29,12,0.42
266.29,13,0.42
266.29,14,0.42
266.29,15,0.42
266.29,16,0.42
266.29,17,0.42
266.29,18,0.42
266.29,19,0.42
266.34,0,0.82
266.34,1,0.58
266.34,2,0.49
266.34,3,0.46
266.34,4,0.44
266.34,5,0.43
266.34,6,0.43
266.34,7,0.42
266.34,8,0.42
266.34,9,0.42
266.34,10,0.42
266.34,11,0.42
266.34,12,0.42
266.34,13,0.42
266.34,14,0.42
266.34,15,0.42
266.34,16,0.42
266.34,17,0.42
266.34,18,0.42
266.34,19,0.42
266.38,0,0.59
266.38,1,0.53
266.38,2,0.50
266.38,3,0.47
266.38,4,0.45
266.38,5,0.44
266.38,6,0.43
266.38,7,0.43
266.38,8,0.43
266.38,9,0.42
266.38,10,0.42
266.38,11,0.42
266.38,12,0.42
266.38,13,0.42
266.38,14,0.42
266.38,15,0.42
266.38,16,0.42
266.38,17,0.42
266.38,18,0.42
266.38,19,0.42
266.42,0,0.53
266.42,1,0.49
266.42,2,0.47
266.42,3,0.45
266.42,4,0.44
266.42,5,0.43
266.42,6,0.43
266.42,7,0.43
266.42,8,0.42
266.42,9,0.42
266.42,10,0.42
266.42,11,0.42
266.42,12,0.42
266.42,13,0.42
266.42,14,0.42
266.42,15,0.42
266.42,16,0.42
266.42,17,0.42
266.42,18,0.42
266.42,19,0.42
266.46,0,0.51
266.46,1,0.49
266.46,2,0.48
266.46,3,0.47
266.46,4,0.45
266.46,5,0.44
266.46,6,0.44
266.46,7,0.43
266.46,8,0.43
266.46,9,0.43
266.46,10,0.42
266.46,11,0.42
266.46,12,0.42
266.46,13,0.42
266.46,14,0.42
266.46,15,0.42
266.46,16,0.42
266.46,17,0.42
266.46,18,0.42
266.46,19,0.42
266.47,0,0.53
266.47,1,0.51
266.47,2,0.49
266.47,3,0.48
266.47,4,0.46
266.47,5,0.45
266.47,6,0.44
266.47,7,0.43
266.47,8,0.43
266.47,9,0.43
266.47,10,0.42
266.47,11,0.42
266.47,12,0.42
266.47,13,0.42
266.47,14,0.42
266.47,15,0.42
266.47,16,0.42
266.47,17,0.42
266.47,18,0.42
266.47,19,0.42
266.49,0,0.56
266.49,1,0.53
266.49,2,0.52
266.49,3,0.50
266.49,4,0.48
266.49,5,0.46
266.49,6,0.45
266.49,7,0.44
266.49,8,0.44
266.49,9,0.43
266.49,10,0.43
266.49,11,0.42
266.49,12,0.42
266.49,13,0.42
266.49,14,0.42
266.49,15,0.42
266.49,16,0.42
266.49,17,0.42
266.49,18,0.42
266.49,19,0.42
266.50,0,0.56
266.50,1,0.54
266.50,2,0.52
266.50,3,0.49
266.50,4,0.48
266.50,5,0.46
266.50,6,0.45
266.50,7,0.44
266.50,8,0.43
266.50,9,0.43
266.50,10,0.42
266.50,11,0.42
266.50,12,0.42
266.50,13,0.42
266.50,14,0.42
266.50,15,0.42
266.50,16,0.42
266.50,17,0.42
266.50,18,0.42
266.50,19,0.42
266.54,0,0.59
266.54,1,0.55
266.54,2,0.52
266.54,3,0.48
266.54,4,0.46
266.54,5,0.45
266.54,6,0.44
266.54,7,0.43
266.54,8,0.43
266.54,9,0.42
266.54,10,0.42
266.54,11,0.42
266.54,12,0.42
266.54,13,0.42
266.54,14,0.42
266.54,15,0.42
266.54,16,0.42
266.54,17,0.42
266.54,18,0.42
266.54,19,0.42
266.59,0,0.59
266.59,1,0.55
266.59,2,0.51
266.59,3,0.48
266.59,4,0.45
266.59,5,0.44
266.59,6,0.43
266.59,7,0.43
266.59,8,0.43
266.59,9,0.43
266.59,10,0.43
266.59,11,0.42
266.59,12,0.42
266.59,13,0.42
266.59,14,0.42
266.59,15,0.42
266.59,16,0.42
266.59,17,0.42
266.59,18,0.42
266.59,19,0.42
266.63,0,0.60
266.63,1,0.57
266.63,2,0.53
266.63,3,0.49
266.63,4,0.46
266.63,5,0.45
266.63,6,0.45
266.63,7,0.44
266.63,8,0.43
266.63,9,0.43
266.63,10,0.42
266.63,11,0.42
266.63,12,0.42
266.63,13,0.42
266.63,14,0.42
266.63,15,0.42
266.63,16,0.42
266.63,17,0.42
266.63,18,0.42
266.63,19,0.42
266.67,0,0.65
266.67,1,0.58
266.67,2,0.55
266.67,3,0.51
266.67,4,0.48
266.67,5,0.45
266.67,6,0.44
266.67,7,0.44
266.67,8,0.43
266.67,9,0.43
266.67,10,0.43
266.67,11,0.43
266.67,12,0.43
266.67,13,0.42
266.67,14,0.42
266.67,15,0.42
266.67,16,0.42
266.67,17,0.42
266.67,18,0.42
266.67,19,0.42
267.25,0,0.73
267.25,1,0.52
267.25,2,0.47
267.25,3,0.45
267.25,4,0.44
267.25,5,0.43
267.25,6,0.43
267.25,7,0.42
267.25,8,0.42
267.25,9,0.42
267.25,10,0.42
267.25,11,0.42
267.25,12,0.42
267.25,13,0.42
267.25,14,0.42
267.25,15,0.42
267.25,16,0.42
267.25,17,0.42
267.25,18,0.42
267.25,19,0.42
267.29,0,0.64
267.29,1,0.50
267.29,2,0.46
267.29,3,0.44
267.29,4,0.44
267.29,5,0.43
267.29,6,0.43
267.29,7,0.42
267.29,8,0.42
267.29,9,0.42
267.29,10,0.42
267.29,11,0.42
267.29,12,0.42
267.29,13,0.42
267.29,14,0.42
267.29,15,0.42
267.29,16,0.42
267.29,17,0.42
267.29,18,0.42
267.29,19,0.42
267.34,0,0.62
267.34,1,0.49
267.34,2,0.45
267.34,3,0.43
267.34,4,0.43
267.34,5,0.42
267.34,6,0.42
267.34,7,0.42
267.34,8,0.42
267.34,9,0.42
267.34,10,0.42
267.34,11,0.42
267.34,12,0.42
267.34,13,0.42
267.34,14,0.42
267.34,15,0.42
267.34,16,0.42
267.34,17,0.42
267.34,18,0.42
267.34,19,0.42
267.38,0,0.68
267.38,1,0.51
267.38,2,0.46
267.38,3,0.44
267.38,4,0.44
267.38,5,0.43
267.38,6,0.43
267.38,7,0.42
267.38,8,0.42
267.38,9,0.42
267.38,10,0.42
267.38,11,0.42
267.38,12,0.42
267.38,13,0.42
267.38,14,0.42
267.38,15,0.42
267.38,16,0.42
267.38,17,0.42
267.38,18,0.42
267.38,19,0.42
267.42,0,0.66
267.42,1,0.50
267.42,2,0.45
267.42,3,0.44
267.42,4,0.43
267.42,5,0.43
267.42,6,0.42
267.42,7,0.42
267.42,8,0.42
267.42,9,0.42
267.42,10,0.42
267.42,11,0.42
267.42,12,0.42
267.42,13,0.42
267.42,14,0.42
267.42,15,0.42
267.42,16,0.42
267.42,17,0.42
267.42,18,0.42
267.42,19,0.42
267.46,0,0.61
267.46,1,0.52
267.46,2,0.48
267.46,3,0.46
267.46,4,0.44
267.46,5,0.43
267.46,6,0.42
267.46,7,0.42
267.46,8,0.42
267.46,9,0.42
267.46,10,0.42
267.46,11,0.42
267.46,12,0.42
267.46,13,0.42
267.46,14,0.42
267.46,15,0.42
267.46,16,0.42
267.46,17,0.42
267.46,18,0.42
267.46,19,0.42
267.47,0,0.60
267.47,1,0.52
267.47,2,0.48
267.47,3,0.45
267.47,4,0.44
267.47,5,0.43
267.47,6,0.43
267.47,7,0.42
267.47,8,0.42
267.47,9,0.42
267.47,10,0.42
267.47,11,0.42
267.47,12,0.42
267.47,13,0.42
267.47,14,0.42
267.47,15,0.42
267.47,16,0.42
267.47,17,0.42
267.47,18,0.42
267.47,19,0.42
267.49,0,0.55
267.49,1,0.51
267.49,2,0.47
267.49,3,0.45
267.49,4,0.44
267.49,5,0.43
267.49,6,0.43
267.49,7,0.43
267.49,8,0.42
267.49,9,0.42
267.49,10,0.42
267.49,11,0.42
267.49,12,0.42
267.49,13,0.42
267.49,14,0.42
267.49,15,0.42
267.49,16,0.42
267.49,17,0.42
267.49,18,0.42
267.49,19,0.42
267.50,0,0.53
267.50,1,0.49
267.50,2,0.47
267.50,3,0.45
267.50,4,0.43
267.50,5,0.43
267.50,6,0.43
267.50,7,0.42
267.50,8,0.42
267.50,9,0.42
267.50,10,0.42
267.50,11,0.42
267.50,12,0.42
267.50,13,0.42
267.50,14,0.42
267.50,15,0.42
267.50,16,0.42
267.50,17,0.42
267.50,18,0.42
267.50,19,0.42
267.54,0,0.50
267.54,1,0.51
267.54,2,0.50
267.54,3,0.47
267.54,4,0.46
267.54,5,0.45
267.54,6,0.44
267.54,7,0.43
267.54,8,0.43
267.54,9,0.42
267.54,10,0.42
267.54,11,0.42
267.54,12,0.42
267.54,13,0.42
267.54,14,0.42
267.54,15,0.42
267.54,16,0.42
267.54,17,0.42
267.54,18,0.42
267.54,19,0.42
267.59,0,0.48
267.59,1,0.49
267.59,2,0.48
267.59,3,0.47
267.59,4,0.46
267.59,5,0.45
267.59,6,0.44
267.59,7,0.43
267.59,8,0.43
267.59,9,0.43
267.59,10,0.43
267.59,11,0.43
267.59,12,0.42
267.59,13,0.42
267.59,14,0.42
267.59,15,0.42
267.59,16,0.42
267.59,17,0.42
267.59,18,0.42
267.59,19,0.42
267.63,0,0.48
267.63,1,0.48
267.63,2,0.46
267.63,3,0.45
267.63,4,0.44
267.63,5,0.43
267.63,6,0.43
267.63,7,0.43
267.63,8,0.42
267.63,9,0.42
267.63,10,0.42
267.63,11,0.42
267.63,12,0.42
267.63,13,0.42
267.63,14,0.42
267.63,15,0.42
267.63,16,0.42
267.63,17,0.42
267.63,18,0.42
267.63,19,0.42
267.67,0,0.49
267.67,1,0.47
267.67,2,0.46
267.67,3,0.45
267.67,4,0.44
267.67,5,0.43
267.67,6,0.43
267.67,7,0.43
267.67,8,0.43
267.67,9,0.43
267.67,10,0.43
267.67,11,0.43
267.67,12,0.42
267.67,13,0.42
267.67,14,0.42
267.67,15,0.42
267.67,16,0.42
267.67,17,0.42
267.67,18,0.42
267.67,19,0.42
268.25,0,0.58
268.25,1,0.47
268.25,2,0.45
268.25,3,0.44
268.25,4,0.43
268.25,5,0.42
268.25,6,0.42
268.25,7,0.42
268.25,8,0.42
268.25,9,0.42
268.25,10,0.42
268.25,11,0.42
268.25,12,0.42
268.25,13,0.42
268.25,14,0.42
268.25,15,0.42
268.25,16,0.42
268.25,17,0.42
268.25,18,0.42
268.25,19,0.42
268.29,0,0.54
268.29,1,0.47
268.29,2,0.44
268.29,3,0.43
268.29,4,0.43
268.29,5,0.43
268.29,6,0.43
268.29,7,0.42
268.29,8,0.42
268.29,9,0.42
268.29,10,0.42
268.29,11,0.42
268.29,12,0.42
268.29,13,0.42
268.29,14,0.42
268.29,15,0.42
268.29,16,0.42
268.29,17,0.42
268.29,18,0.42
268.29,19,0.42
268.34,0,0.53
268.34,1,0.46
268.34,2,0.45
268.34,3,0.43
268.34,4,0.43
268.34,5,0.42
268.34,6,0.42
268.34,7,0.42
268.34,8,0.42
268.34,9,0.42
268.34,10,0.42
268.34,11,0.42
268.34,12,0.42
268.34,13,0.42
268.34,14,0.42
268.34,15,0.42
268.34,16,0.42
268.34,17,0.42
268.34,18,0.42
268.34,19,0.42
268.38,0,0.55
268.38,1,0.48
268.38,2,0.44
268.38,3,0.43
268.38,4,0.43
268.38,5,0.42
268.38,6,0.42
268.38,7,0.42
268.38,8,0.42
268.38,9,0.42
268.38,10,0.42
268.38,11,0.42
268.38,12,0.42
268.38,13,0.42
268.38,14,0.42
268.38,15,0.42
268.38,16,0.42
268.38,17,0.42
268.38,18,0.42
268.38,19,0.42
268.42,0,0.53
268.42,1,0.48
268.42,2,0.46
268.42,3,0.44
268.42,4,0.44
268.42,5,0.43
268.42,6,0.43
268.42,7,0.42
268.42,8,0.42
268.42,9,0.42
268.42,10,0.42
268.42,11,0.42
268.42,12,0.42
268.42,13,0.42
268.42,14,0.42
268.42,15,0.42
268.42,16,0.42
268.42,17,0.42
268.42,18,0.42
268.42,19,0.42
268.46,0,0.52
268.46,1,0.49
268.46,2,0.46
268.46,3,0.44
268.46,4,0.43
268.46,5,0.43
268.46,6,0.42
268.46,7,0.42
268.46,8,0.42
268.46,9,0.42
268.46,10,0.42
268.46,11,0.42
268.46,12,0.42
268.46,13,0.42
268.46,14,0.42
268.46,15,0.42
268.46,16,0.42
268.46,17,0.42
268.46,18,0.42
268.46,19,0.42
268.47,0,0.53
268.47,1,0.48
268.47,2,0.46
268.47,3,0.44
268.47,4,0.43
268.47,5,0.43
268.47,6,0.42
268.47,7,0.42
268.47,8,0.42
268.47,9,0.42
268.47,10,0.42
268.47,11,0.42
268.47,12,0.42
268.47,13,0.42
268.47,14,0.42
268.47,15,0.42
268.47,16,0.42
268.47,17,0.42
268.47,18,0.42
268.47,19,0.42
268.49,0,0.52
268.49,1,0.50
268.49,2,0.49
268.49,3,0.46
268.49,4,0.44
268.49,5,0.43
268.49,6,0.43
268.49,7,0.43
268.49,8,0.42
268.49,9,0.42
268.49,10,0.42
268.49,11,0.42
268.49,12,0.42
268.49,13,0.42
268.49,14,0.42
268.49,15,0.42
268.49,16,0.42
268.49,17,0.42
268.49,18,0.42
268.49,19,0.42
268.50,0,0.51
268.50,1,0.53
268.50,2,0.52
268.50,3,0.49
268.50,4,0.47
268.50,5,0.45
268.50,6,0.44
268.50,7,0.43
268.50,8,0.43
268.50,9,0.42
268.50,10,0.42
268.50,11,0.42
268.50,12,0.42
268.50,13,0.42
268.50,14,0.42
268.50,15,0.42
268.50,16,0.42
268.50,17,0.42
268.50,18,0.42
268.50,19,0.42
268.54,0,0.49
268.54,1,0.54
268.54,2,0.51
268.54,3,0.48
268.54,4,0.47
268.54,5,0.47
268.54,6,0.46
268.54,7,0.44
268.54,8,0.43
268.54,9,0.42
268.54,10,0.42
268.54,11,0.42
268.54,12,0.42
268.54,13,0.42
268.54,14,0.42
268.54,15,0.42
268.54,16,0.42
268.54,17,0.42
268.54,18,0.42
268.54,19,0.42
268.59,0,0.51
268.59,1,0.52
268.59,2,0.51
268.59,3,0.50
268.59,4,0.49
268.59,5,0.47
268.59,6,0.45
268.59,7,0.44
268.59,8,0.44
268.59,9,0.44
268.59,10,0.43
268.59,11,0.43
268.59,12,0.43
268.59,13,0.42
268.59,14,0.42
268.59,15,0.42
268.59,16,0.42
268.59,17,0.42
268.59,18,0.42
268.59,19,0.42
268.63,0,0.56
268.63,1,0.60
268.63,2,0.63
268.63,3,0.56
268.63,4,0.53
268.63,5,0.49
268.63,6,0.48
268.63,7,0.46
268.63,8,0.45
268.63,9,0.44
268.63,10,0.44
268.63,11,0.43
268.63,12,0.43
268.63,13,0.43
268.63,14,0.42
268.63,15,0.42
268.63,16,0.42
268.63,17,0.42
268.63,18,0.42
268.63,19,0.42
268.67,0,0.49
268.67,1,0.48
268.67,2,0.44
268.67,3,0.43
268.67,4,0.45
268.67,5,0.47
268.67,6,0.47
268.67,7,0.45
268.67,8,0.44
268.67,9,0.44
268.67,10,0.44
268.67,11,0.43
268.67,12,0.43
268.67,13,0.43
268.67,14,0.42
268.67,15,0.42
268.67,16,0.42
268.67,17,0.42
268.67,18,0.42
268.67,19,0.42
269.25,0,0.69
269.25,1,0.57
269.25,2,0.52
269.25,3,0.50
269.25,4,0.47
269.25,5,0.45
269.25,6,0.44
269.25,7,0.43
269.25,8,0.43
269.25,9,0.43
269.25,10,0.42
269.25,11,0.42
269.25,12,0.42
269.25,13,0.42
269.25,14,0.42
269.25,15,0.42
269.25,16,0.42
269.25,17,0.42
269.25,18,0.42
269.25,19,0.42
269.29,0,0.58
269.29,1,0.56
269.29,2,0.49
269.29,3,0.45
269.29,4,0.44
269.29,5,0.44
269.29,6,0.43
269.29,7,0.43
269.29,8,0.42
269.29,9,0.42
269.29,10,0.42
269.29,11,0.42
269.29,12,0.42
269.29,13,0.42
269.29,14,0.42
269.29,15,0.42
269.29,16,0.42
269.29,17,0.42
269.29,18,0.42
269.29,19,0.42
269.34,0,0.63
269.34,1,0.53
269.34,2,0.47
269.34,3,0.45
269.34,4,0.43
269.34,5,0.43
269.34,6,0.43
269.34,7,0.42
269.34,8,0.42
269.34,9,0.42
269.34,10,0.42
269.34,11,0.42
269.34,12,0.42
269.34,13,0.42
269.34,14,0.42
269.34,15,0.42
269.34,16,0.42
269.34,17,0.42
269.34,18,0.42
269.34,19,0.42
269.38,0,0.67
269.38,1,0.53
269.38,2,0.48
269.38,3,0.45
269.38,4,0.44
269.38,5,0.43
269.38,6,0.43
269.38,7,0.42
269.38,8,0.42
269.38,9,0.42
269.38,10,0.42
269.38,11,0.42
269.38,12,0.42
269.38,13,0.42
269.38,14,0.42
269.38,15,0.42
269.38,16,0.42
269.38,17,0.42
269.38,18,0.42
269.38,19,0.42
269.42,0,0.64
269.42,1,0.59
269.42,2,0.52
269.42,3,0.49
269.42,4,0.46
269.42,5,0.45
269.42,6,0.44
269.42,7,0.44
269.42,8,0.43
269.42,9,0.43
269.42,10,0.43
269.42,11,0.42
269.42,12,0.42
269.42,13,0.42
269.42,14,0.42
269.42,15,0.42
269.42,16,0.42
269.42,17,0.42
269.42,18,0.42
269.42,19,0.42
269.46,0,0.64
269.46,1,0.50
269.46,2,0.46
269.46,3,0.45
269.46,4,0.43
269.46,5,0.50
269.46,6,0.52
269.46,7,0.49
269.46,8,0.45
269.46,9,0.42
269.46,10,0.42
269.46,11,0.42
269.46,12,0.42
269.46,13,0.42
269.46,14,0.42
269.46,15,0.42
269.46,16,0.42
269.46,17,0.42
269.46,18,0.42
269.46,19,0.42
269.47,0,0.58
269.47,1,0.57
269.47,2,0.51
269.47,3,0.48
269.47,4,0.47
269.47,5,0.49
269.47,6,0.49
269.47,7,0.46
269.47,8,0.44
269.47,9,0.42
269.47,10,0.42
269.47,11,0.42
269.47,12,0.42
269.47,13,0.42
269.47,14,0.42
269.47,15,0.42
269.47,16,0.42
269.47,17,0.42
269.47,18,0.42
269.47,19,0.42
269.49,0,0.63
269.49,1,0.66
269.49,2,0.55
269.49,3,0.49
269.49,4,0.47
269.49,5,0.46
269.49,6,0.47
269.49,7,0.47
269.49,8,0.46
269.49,9,0.45
269.49,10,0.43
269.49,11,0.43
269.49,12,0.43
269.49,13,0.42
269.49,14,0.42
269.49,15,0.42
269.49,16,0.42
269.49,17,0.42
269.49,18,0.42
269.49,19,0.42
269.50,0,0.65
269.50,1,0.68
269.50,2,0.63
269.50,3,0.62
269.50,4,0.55
269.50,5,0.51
269.50,6,0.50
269.50,7,0.48
269.50,8,0.46
269.50,9,0.44
269.50,10,0.43
269.50,11,0.42
269.50,12,0.42
269.50,13,0.42
269.50,14,0.42
269.50,15,0.42
269.50,16,0.42
269.50,17,0.42
269.50,18,0.42
269.50,19,0.42
269.54,0,0.68
269.54,1,0.70
269.54,2,0.62
269.54,3,0.57
269.54,4,0.53
269.54,5,0.49
269.54,6,0.48
269.54,7,0.48
269.54,8,0.47
269.54,9,0.47
269.54,10,0.46
269.54,11,0.46
269.54,12,0.45
269.54,13,0.44
269.54,14,0.44
269.54,15,0.43
269.54,16,0.43
269.54,17,0.43
269.54,18,0.42
269.54,19,0.42
269.59,0,0.69
269.59,1,0.67
269.59,2,0.58
269.59,3,0.52
269.59,4,0.47
269.59,5,0.46
269.59,6,0.45
269.59,7,0.45
269.59,8,0.44
269.59,9,0.44
269.59,10,0.43
269.59,11,0.43
269.59,12,0.43
269.59,13,0.42
269.59,14,0.42
269.59,15,0.42
269.59,16,0.42
269.59,17,0.42
269.59,18,0.42
269.59,19,0.42
269.63,0,0.77
269.63,1,0.75
269.63,2,0.68
269.63,3,0.57
269.63,4,0.51
269.63,5,0.48
269.63,6,0.46
269.63,7,0.45
269.63,8,0.45
269.63,9,0.44
269.63,10,0.43
269.63,11,0.43
269.63,12,0.43
269.63,13,0.42
269.63,14,0.42
269.63,15,0.42
269.63,16,0.42
269.63,17,0.42
269.63,18,0.42
269.63,19,0.42
269.67,0,0.83
269.67,1,0.68
269.67,2,0.62
269.67,3,0.56
269.67,4,0.51
269.67,5,0.48
269.67,6,0.46
269.67,7,0.44
269.67,8,0.43
269.67,9,0.43
269.67,10,0.42
269.67,11,0.42
269.67,12,0.42
269.67,13,0.42
269.67,14,0.42
269.67,15,0.42
269.67,16,0.42
269.67,17,0.42
269.67,18,0.42
269.67,19,0.42
270.25,0,0.63
270.25,1,0.53
270.25,2,0.52
270.25,3,0.49
270.25,4,0.47
270.25,5,0.46
270.25,6,0.45
270.25,7,0.44
270.25,8,0.44
270.25,9,0.43
270.25,10,0.43
270.25,11,0.43
270.25,12,0.43
270.25,13,0.43
270.25,14,0.42
270.25,15,0.42
270.25,16,0.42
270.25,17,0.42
270.25,18,0.42
270.25,19,0.42
270.29,0,0.63
270.29,1,0.52
270.29,2,0.49
270.29,3,0.47
270.29,4,0.45
270.29,5,0.44
270.29,6,0.43
270.29,7,0.43
270.29,8,0.43
270.29,9,0.42
270.29,10,0.42
270.29,11,0.42
270.29,12,0.42
270.29,13,0.42
270.29,14,0.42
270.29,15,0.42
270.29,16,0.42
270.29,17,0.42
270.29,18,0.42
270.29,19,0.42
270.34,0,0.85
270.34,1,0.55
270.34,2,0.48
270.34,3,0.46
270.34,4,0.44
270.34,5,0.43
270.34,6,0.43
270.34,7,0.42
270.34,8,0.42
270.34,9,0.42
270.34,10,0.42
270.34,11,0.42
270.34,12,0.42
270.34,13,0.42
270.34,14,0.42
270.34,15,0.42
270.34,16,0.42
270.34,17,0.42
270.34,18,0.42
270.34,19,0.42
270.38,0,0.82
270.38,1,0.57
270.38,2,0.51
270.38,3,0.47
270.38,4,0.45
270.38,5,0.44
270.38,6,0.43
270.38,7,0.43
270.38,8,0.42
270.38,9,0.42
270.38,10,0.42
270.38,11,0.42
270.38,12,0.42
270.38,13,0.42
270.38,14,0.42
270.38,15,0.42
270.38,16,0.42
270.38,17,0.42
270.38,18,0.42
270.38,19,0.42
270.42,0,0.87
270.42,1,0.65
270.42,2,0.55
270.42,3,0.50
270.42,4,0.47
270.42,5,0.45
270.42,6,0.44
270.42,7,0.43
270.42,8,0.43
270.42,9,0.43
270.42,10,0.42
270.42,11,0.42
270.42,12,0.42
270.42,13,0.42
270.42,14,0.42
270.42,15,0.42
270.42,16,0.42
270.42,17,0.42
270.42,18,0.42
270.42,19,0.42
270.46,0,0.75
270.46,1,0.56
270.46,2,0.50
270.46,3,0.47
270.46,4,0.45
270.46,5,0.44
270.46,6,0.43
270.46,7,0.43
270.46,8,0.42
270.46,9,0.42
270.46,10,0.42
270.46,11,0.42
270.46,12,0.42
270.46,13,0.42
270.46,14,0.42
270.46,15,0.42
270.46,16,0.42
270.46,17,0.42
270.46,18,0.42
270.46,19,0.42
270.47,0,0.70
270.47,1,0.53
270.47,2,0.49
270.47,3,0.46
270.47,4,0.44
270.47,5,0.43
270.47,6,0.43
270.47,7,0.42
270.47,8,0.42
270.47,9,0.42
270.47,10,0.42
270.47,11,0.42
270.47,12,0.42
270.47,13,0.42
270.47,14,0.42
270.47,15,0.42
270.47,16,0.42
270.47,17,0.42
270.47,18,0.42
270.47,19,0.42
270.49,0,0.67
270.49,1,0.53
270.49,2,0.48
270.49,3,0.46
270.49,4,0.44
270.49,5,0.43
270.49,6,0.43
270.49,7,0.42
270.49,8,0.42
270.49,9,0.42
270.49,10,0.42
270.49,11,0.42
270.49,12,0.42
270.49,13,0.42
270.49,14,0.42
270.49,15,0.42
270.49,16,0.42
270.49,17,0.42
270.49,18,0.42
270.49,19,0.42
270.50,0,0.65
270.50,1,0.56
270.50,2,0.50
270.50,3,0.46
270.50,4,0.45
270.50,5,0.44
270.50,6,0.43
270.50,7,0.43
270.50,8,0.43
270.50,9,0.42
270.50,10,0.42
270.50,11,0.42
270.50,12,0.42
270.50,13,0.42
270.50,14,0.42
270.50,15,0.42
270.50,16,0.42
270.50,17,0.42
270.50,18,0.42
270.50,19,0.42
270.54,0,0.65
270.54,1,0.53
270.54,2,0.48
270.54,3,0.46
270.54,4,0.44
270.54,5,0.43
270.54,6,0.43
270.54,7,0.42
270.54,8,0.42
270.54,9,0.42
270.54,10,0.42
270.54,11,0.42
270.54,12,0.42
270.54,13,0.42
270.54,14,0.42
270.54,15,0.42
270.54,16,0.42
270.54,17,0.42
270.54,18,0.42
270.54,19,0.42
270.59,0,0.69
270.59,1,0.55
270.59,2,0.51
270.59,3,0.48
270.59,4,0.46
270.59,5,0.44
270.59,6,0.43
270.59,7,0.42
270.59,8,0.42
270.59,9,0.42
270.59,10,0.42
270.59,11,0.42
270.59,12,0.42
270.59,13,0.42
270.59,14,0.42
270.59,15,0.42
270.59,16,0.42
270.59,17,0.42
270.59,18,0.42
270.59,19,0.42
270.63,0,0.71
270.63,1,0.63
270.63,2,0.59
270.63,3,0.53
270.63,4,0.50
270.63,5,0.48
270.63,6,0.46
270.63,7,0.45
270.63,8,0.43
270.63,9,0.43
270.63,10,0.43
270.63,11,0.43
270.63,12,0.42
270.63,13,0.42
270.63,14,0.42
270.63,15,0.42
270.63,16,0.42
270.63,17,0.42
270.63,18,0.42
270.63,19,0.42
270.67,0,0.84
270.67,1,0.69
270.67,2,0.66
270.67,3,0.60
270.67,4,0.56
270.67,5,0.53
270.67,6,0.51
270.67,7,0.48
270.67,8,0.46
270.67,9,0.45
270.67,10,0.44
270.67,11,0.43
270.67,12,0.43
270.67,13,0.43
270.67,14,0.42
270.67,15,0.42
270.67,16,0.42
270.67,17,0.42
270.67,18,0.42
270.67,19,0.42
271.25,0,0.62
271.25,1,0.70
271.25,2,0.61
271.25,3,0.55
271.25,4,0.52
271.25,5,0.50
271.25,6,0.48
271.25,7,0.46
271.25,8,0.44
271.25,9,0.44
271.25,10,0.44
271.25,11,0.43
271.25,12,0.43
271.25,13,0.43
271.25,14,0.42
271.25,15,0.42
271.25,16,0.42
271.25,17,0.42
271.25,18,0.42
271.25,19,0.42
271.29,0,0.56
271.29,1,0.58
271.29,2,0.52
271.29,3,0.70
271.29,4,0.91
271.29,5,0.49
271.29,6,0.37
271.29,7,0.44
271.29,8,0.49
271.29,9,0.47
271.29,10,0.46
271.29,11,0.45
271.29,12,0.44
271.29,13,0.43
